# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
1.521553103044737831e+01 1.104328172060094744e+02 1.052347373102090027e-02 9.289477477532207672e+01 7.914630865568950124e-01
1.795425477096997824e+01 1.543055984197688986e+02 6.286131757829871262e-03 5.610870680474769756e+01 7.996956097246383788e-01
8.403845357133805649e+00 3.150424629164291446e+01 9.451750206467188220e-02 1.046898096850648443e+02 2.443171315095591933e-01
1.851075877589146046e+01 1.617532201849143121e+02 2.711708277746013515e-02 9.826287719618251515e+01 2.893327784652488868e-02
1.091576027871757226e+01 5.616963888843622499e+01 4.262435677530017342e-02 5.173358152513674213e+01 1.419010731653782276e-01
1.960104008252125851e+01 1.867954090135830256e+02 2.751095864303411409e-02 1.038957373947982745e+02 7.474532513771254827e-01
1.381464146636160173e+01 9.223990362696514467e+01 2.056730830315735975e-02 5.267477504981300029e+01 5.440414681771804650e-01
1.011752870129808279e+01 4.803495411990172670e+01 3.449272600215996104e-02 4.649705469586142215e+01 7.427631654287049079e-01
8.948357973501821050e+00 3.679495551329853242e+01 4.303093831395718438e-02 5.111682752476068003e+01 4.674605812882430544e-02
9.953174161987863755e+00 4.570862373780823873e+01 6.638078902229845035e-02 6.357355734562705862e+01 1.144639176224480082e-01
2.202727001684815633e+01 2.376676333668623329e+02 2.694873260910996687e-02 1.098624962476482381e+02 5.522500943769373949e-01
1.906567374804408743e+01 1.752514975399396349e+02 3.133218982275585984e-02 9.510882068570622039e+01 4.542641444419167063e-01
1.495928130965665659e+01 1.093543284295836884e+02 4.314528937170446915e-02 8.401133975402181875e+01 3.632947131161445853e-01
1.834391366048120631e+01 1.606610898594653349e+02 2.906422717743472380e-03 6.977112690399732742e+01 8.726954747347472896e-01
2.095078660552228911e+01 2.100344014708434770e+02 2.434406962708849514e-02 7.682381616736091701e+01 2.125606725525243657e-01
9.155041402109381110e+00 3.976918287660600981e+01 6.327425195349724307e-02 6.008217362841034515e+01 2.559757939788217529e-01
2.988865371649345448e+01 4.427588225815127885e+02 2.362619909789721168e-02 9.658144913884315486e+01 2.074283729338783633e-01
8.347886435233927926e+00 2.870957359412500409e+01 5.902738072549393311e-02 5.985467520390858454e+01 8.227800826252862354e-02
1.486029388572197618e+01 1.054450637814182414e+02 2.780001270567308141e-02 7.248608632756159409e+01 6.519143748177982367e-01
1.079820319071976265e+01 5.501331402450949781e+01 9.538784067085953611e-02 9.264735596141321139e+01 2.036427024614120562e-01
1.792116596552760299e+01 1.616313375113592770e+02 3.320310018423226067e-02 1.130535991877926563e+02 3.389348385660923002e-01
2.135101849930905260e+01 2.234209565639941957e+02 3.941935074010545492e-02 1.194105747941834181e+02 5.218134325077375957e-01
2.463366141303399814e+01 2.945854145499882861e+02 5.241090146750524391e-04 4.610257241711552467e+01 9.302208065291535100e-01
1.251892639024962506e+01 7.344622831882998071e+01 7.765389746521822456e-02 1.197146172001298225e+02 3.352956241883997546e-01
2.225067343149181198e+01 2.474208166203646897e+02 1.315672447747919492e-02 1.014152561247416884e+02 7.174028846262225922e-01
1.631263889775772924e+01 1.228191328317907391e+02 3.225017470300488992e-02 1.045729374909714267e+02 7.546402952871795744e-01
2.068897677580875794e+01 2.099417621893379646e+02 1.503398767549711003e-02 1.116602106633782512e+02 8.287589555766068372e-01
9.646477121297285962e+00 4.489262373116798699e+01 3.748173559494314550e-02 5.391367446270518116e+01 5.428021090632175749e-01
2.579730273069983681e+01 3.255491029787964976e+02 1.043771043771043842e-02 7.181021143920565919e+01 5.410175584548801986e-01
2.160198921284331774e+01 2.270768926693297090e+02 2.973127501429388350e-03 7.674461211197456123e+01 9.005345112717786371e-01
8.573977159371217738e+00 3.522264102866711255e+01 1.504034051203862604e-02 3.096666106247002759e+01 3.247128849158649744e-01
