# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
1.536482761843081946e+01 1.100211155961588929e+02 1.531351248332380420e-02 5.329591914913410733e+01 5.907208058951420870e-01
1.340009440662759630e+02 8.973740451815541746e+03 9.151261038053491725e-03 3.075016732605177339e+01 3.216287701255163833e-01
7.020821341435883767e+01 2.458404124375360880e+03 2.372784448256146355e-03 5.655632845710485412e+01 7.507347104809982685e-01
1.001515283239383223e+02 5.011178668274689699e+03 2.804142049425068298e-02 8.969208570080050436e+01 2.838893160953548933e-01
2.201654416745804355e+01 2.389870876405649938e+02 6.325519344387268983e-02 6.270519878433564287e+01 5.410746760453331028e-01
4.152637854659661798e+01 8.566189942011069434e+02 2.099612476970967329e-03 1.044737064576076335e+02 8.084457743046294942e-01
2.221383731110703152e+01 2.414696232937894251e+02 5.457404230989136573e-02 6.104239382810629166e+01 2.671132373586419528e-01
2.789006943459196464e+02 3.887953141994994076e+04 3.811701924909472383e-05 9.203284906192163817e+01 9.016287772832114467e-01
2.010347279641304112e+02 2.020185714305780857e+04 1.607267645003494089e-03 9.401445059311237173e+01 5.235873023296078177e-01
1.124904322773230518e+02 6.316322536998884971e+03 2.096436058700209756e-03 9.895753296326597592e+01 7.833381277517222907e-01
1.515131557594422702e+02 1.146973319454666853e+04 8.195159138555365352e-04 3.734869597479834624e+01 6.859025520754661320e-01
3.572975412318265853e+01 6.392124031554629937e+02 6.441776253097007687e-02 9.247704260327694215e+01 1.684740572970788719e-01
3.023289581606054810e+01 4.559140932914938844e+02 1.186487516676195952e-01 1.109959344289020748e+02 7.234525807108847795e-02
6.548563756586000295e+01 2.141137970063962712e+03 4.319928848230734919e-02 8.820746736069673943e+01 1.908478018797069853e-01
8.400869004411750041e+01 3.519523275524315522e+03 2.001143510577472865e-04 5.555012754476115333e+01 7.935392493467632313e-01
5.960775899993058147e+01 1.767557646631385296e+03 3.932405819198271646e-03 1.049872826805672190e+02 8.078758727668791106e-01
9.719644741530915155e+01 4.718136058294479881e+03 6.657772695508544156e-03 3.813804658838912331e+01 5.144916159393734256e-01
1.960751504020250024e+02 1.921127109108110380e+04 1.905850962454736191e-05 8.133394706529597329e+01 9.359028038876399114e-01
5.857962731910685505e+01 1.710772232793121702e+03 1.064735404358045819e-02 8.451304007224285897e+01 3.920919055978666634e-01
1.011016313768500297e+01 4.286300636556472909e+01 4.301187980433263114e-02 3.955158639759358152e+01 7.047335205035966110e-01
1.827779125453272115e+02 1.669565629562196045e+04 1.584079791626961595e-02 5.645965858843901941e+01 3.196635388442658487e-01
1.040442409624520508e+02 5.407297814256246056e+03 1.220379899625182590e-02 3.259377170988597783e+01 4.942134830287776004e-01
5.257707559565367461e+01 1.377032982061213033e+03 3.395591131440188048e-03 9.000987757605292927e+01 8.531166279236559458e-01
8.976380822955830752e+01 4.023784675214328672e+03 3.046502763483895440e-02 5.133413760843328077e+01 2.005108989963010346e-01
1.679312097178012095e+02 1.409604599943847279e+04 3.223746902992186136e-02 1.020554134772232828e+02 2.073540206954419540e-01
2.821085559751461602e+01 3.959204905864482384e+02 1.179880566673019437e-01 1.172834574116550357e+02 5.992006192776531126e-01
1.227505783056236410e+01 6.874804081569641312e+01 6.786099993647162765e-02 3.169446747477326909e+01 3.229045728444546737e-01
8.564739819366288032e+01 3.659865350236883387e+03 3.494060097833682566e-04 9.581690868696055929e+01 8.151540479142184159e-01
4.860908445426275648e+01 1.179358090313072125e+03 4.854837685026364147e-02 8.427386820726871974e+01 5.108233834966455778e-01
4.299444807391316914e+01 9.225164129493813334e+02 4.831014547995680225e-02 5.729512039044598026e+01 2.564606779352446297e-01
2.520019811005334134e+02 3.174442502857864747e+04 1.072041166380788974e-02 5.967393931430483178e+01 6.808008525148048773e-02
6.082892679430579363e+01 1.846802692835030484e+03 4.455879550219173091e-02 7.957446487929387047e+01 3.928326339043659021e-01
8.480423182890622513e+01 3.593213452337713534e+03 9.551489740168984943e-03 9.312338533672020446e+01 3.665772961817205244e-01
6.991846347325505917e+01 2.437257612436320869e+03 1.673019503208182310e-02 3.190547441934507944e+01 2.120355984152859641e-01
1.772077222050866681e+02 1.569478921359046581e+04 1.321390000635283687e-03 8.018179959576104920e+01 5.616937650789302072e-01
2.003960059608274378e+02 2.007232944174361910e+04 2.233022044342799269e-03 4.027575508660756753e+01 4.739278730271863083e-01
6.609240448479003760e+01 2.180379794714476247e+03 6.632361349342481838e-02 1.199046513719401617e+02 9.606094694419170521e-03
1.438703963746105430e+01 1.034271540731738810e+02 1.583063337780318824e-01 8.716464091007424031e+01 3.725603933133045387e-02
3.005415909585949663e+01 4.467641084051919620e+02 2.392795883361921103e-02 1.175111197538650742e+02 4.046575562843803264e-01
1.299004621773458439e+02 8.433378091217613473e+03 1.296613938123372146e-02 5.061433764750166375e+01 1.300607532604789174e-01
9.872478227406946871e+01 4.863640741754664305e+03 6.352836541515786582e-04 8.005949300905012933e+01 7.994136752826741521e-01
1.055133125679768824e+02 5.562596642874565077e+03 2.608474683946382031e-02 7.818239182791813846e+01 5.032410772299348301e-01
1.644724070305994346e+01 1.324764596099287814e+02 1.499714122355631785e-01 9.203873032718632885e+01 9.941587496864741358e-02
3.927180044594434349e+01 7.642509856753998747e+02 5.037799377422018908e-03 7.107271614524859160e+01 7.590820313229166283e-01
1.681215473469026449e+02 1.412747399439723631e+04 9.767486182580522452e-03 4.007373081880804477e+01 1.131056238526528682e-03
4.278926539218547020e+01 9.125422699894988909e+02 4.662664379645511947e-02 6.092085751057138054e+01 2.507509096149855288e-01
2.187195051406788195e+02 2.391671385053425911e+04 2.091353789466996946e-02 9.208909443802573946e+01 5.718063826653350945e-02
6.833691156797490862e+01 2.329413481048938593e+03 4.634394257035766816e-03 1.055456193765236605e+02 6.920527165728090901e-01
2.180100378228514160e+02 2.375413277857344656e+04 3.811701924909472383e-05 6.383946698564576394e+01 8.630482299111524869e-01
