# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
2.222591772758461843e+02 2.469353281470385991e+04 2.633250746458293788e-03 1.158166139132085704e+02 6.399288651235159053e-02
2.227003905695402253e+01 2.433410028998966936e+02 4.754780509497490842e-02 6.244898177333494260e+01 8.527989392307436245e-02
1.121167899979414955e+02 6.282377848683149750e+03 1.842322597039578120e-03 5.887985332729810750e+01 3.189628961827853382e-01
1.172876957404718041e+02 6.872944010147072731e+03 4.215107045295724691e-03 1.077561649311028731e+02 4.031559488875104957e-01
8.575708736538821597e+01 3.672189120337102850e+03 1.362683438155136255e-03 6.863867467338522488e+01 8.183607686178855090e-02
4.788312926031827033e+01 1.141222291310365790e+03 8.693856807064354389e-03 9.225528489902242768e+01 8.600808798794651322e-02
1.311638596173505391e+02 8.593467175779895115e+03 1.280096563115431119e-03 9.450330494603204556e+01 2.703202756843187116e-01
2.078931928055756941e+02 2.159844059862158247e+04 5.209325964042945409e-04 1.177126663633498396e+02 3.626055092062611673e-01
1.145431823016458281e+02 6.552197553865609734e+03 1.492916587256209971e-03 1.037772931007955037e+02 3.768570716006391236e-02
2.001102271288658585e+02 2.001013689264057393e+04 7.305762022743154949e-05 9.706953347854471303e+01 7.951521574091306999e-01
2.026236850184727132e+02 2.051862668496121478e+04 6.257543993393049637e-04 6.598455523738782347e+01 8.541582150923920924e-01
1.032625000161062303e+02 5.322188802863925048e+03 1.778794231624420265e-04 1.049801706837930055e+02 8.529541067364756479e-01
9.449847622596681163e+01 4.457582137593283733e+03 1.753382885458357188e-03 7.904430946847708128e+01 7.755960309932483088e-02
1.519841126262286366e+02 1.154255084504103434e+04 3.239946636173051254e-04 1.045823345956083870e+02 8.170624633811098825e-01
8.082526997742162678e+01 3.261800665401027345e+03 4.554983800266819254e-03 1.045198041572692205e+02 1.437046269458448211e-01
7.173507659046453000e+01 2.566102475257815513e+03 2.255256972238104448e-03 6.092507980072934259e+01 2.104598627075048578e-01
2.097180087393149961e+02 2.197855120941487985e+04 1.588209135378946713e-05 6.617715784766495801e+01 9.064529459190897587e-01
9.065107021623764183e+01 4.101476452252158197e+03 2.445842068483577905e-03 7.352872535759743755e+01 8.322452383281661037e-01
1.573964282434583879e+02 1.237897649098794682e+04 1.642208245981830860e-03 5.919791564731414013e+01 6.642858358510884687e-01
4.513320929196866160e+01 1.010680446492869578e+03 3.081125722635156671e-03 4.624616679272340036e+01 7.210361121692913100e-01
2.254384536999329782e+02 2.539990067020043352e+04 5.082269233212629618e-05 9.430474850327647118e+01 8.382181621079510814e-01
2.697137858850873045e+02 3.636385163127783744e+04 2.477606251191156778e-04 1.039110063728216033e+02 4.349760132755284836e-01
8.014893011008075518e+01 3.205905004715340965e+03 2.207610698176736084e-03 6.481666638715159934e+01 6.861443983692387949e-01
7.225442275588611096e+01 2.604893902096016973e+03 9.065497744743028150e-03 9.333406510808993062e+01 3.522619642610757551e-01
8.835700397689728902e+01 3.899028553353390635e+03 4.240518391461787877e-03 7.932595764356891266e+01 7.466110160479285662e-01
2.136361981219472739e+02 2.280959390723254546e+04 6.670478368591576670e-05 1.125168584453320761e+02 8.296776540397539090e-01
1.231386387897727275e+02 7.576661570990522705e+03 3.109713487071977429e-03 1.193644397629037854e+02 3.754089863676192684e-01
1.890849117107191830e+02 1.786730980040701616e+04 1.207038942887999570e-03 1.049401023967727724e+02 6.019043174177316491e-01
2.079113605421685236e+02 2.160277248150906962e+04 6.352836541515787022e-06 8.405477268506422206e+01 9.486499682576728931e-01
1.057781264102461307e+02 5.587085436903651498e+03 1.156216250555873199e-03 6.816922469866199208e+01 2.500727061523404515e-01
2.014825583552918715e+02 2.028849882578332472e+04 2.382313703068420104e-04 9.177220393361210427e+01 7.646799965685935341e-01
9.114569957966133984e+01 4.144021794682048494e+03 1.038688774537831075e-03 6.754806281339460838e+01 5.675444386197312507e-01
1.521658206001865032e+01 1.102050590886502732e+02 9.786544692205068757e-03 3.253473659763719184e+01 7.675323150956739893e-01
9.032393379708830139e+01 4.068207597350552987e+03 1.156216250555873199e-03 9.433683523846281105e+01 5.440941815613175025e-01
9.875869734601566563e+01 4.866667778415188877e+03 7.623403849818944766e-05 5.841565350315855909e+01 8.874648999338419220e-01
7.874428748827165236e+01 3.088750198640608232e+03 1.334095673718315334e-04 8.732646112974592256e+01 9.165100787643427616e-01
1.255652487004461193e+01 7.362811259442065648e+01 2.813036020583190369e-02 5.896004719793126014e+01 5.978650994294170129e-01
2.292383699733829161e+01 2.564883853104581704e+02 7.661520869068038676e-03 5.491727983259478663e+01 6.723349116124290870e-01
2.996786448201237718e+01 4.411706566962752163e+02 9.885013658598564359e-03 7.569514396440072801e+01 4.829183592636490663e-01
2.717243509177018836e+02 3.690470767965921550e+04 6.352836541515787022e-06 8.361393420668062504e+01 9.368753554278164142e-01
1.655437504562800370e+02 1.369727978286858161e+04 8.353980052093259176e-04 6.961946912106719765e+01 5.006838867070557697e-01
2.083309386459149266e+02 2.169280042248173413e+04 4.415221396353471951e-04 1.119629969180298730e+02 2.694270077547751274e-01
