# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
3.302620399037295584e+01 5.376322278335060219e+02 1.712089447938504620e-03 8.551083521512184404e+01 8.490362550958570065e-01
1.631818059167509460e+01 1.304330886878133811e+02 4.264659170319547860e-02 9.788980457943516456e+01 1.096280827987632239e-01
1.010432058676133948e+01 4.734229154400310335e+01 3.461978273299028130e-02 4.889360101156825067e+01 3.941422506236278434e-01
1.098448877303808047e+01 5.720492191905026402e+01 5.463121783876501159e-02 1.065290898627771838e+02 6.193987767701691904e-01
5.470336171243255308e+01 1.487933521195888716e+03 2.382313703068420104e-04 1.108700736592943485e+02 9.382194053834367331e-01
1.804771258811511103e+01 1.550667733947343550e+02 7.782224763356838590e-04 5.659339751724633061e+01 9.437373023903238289e-01
1.545198210634145752e+01 1.156416932753976425e+02 2.732672638333015838e-02 5.621111116820355846e+01 1.004469600109234306e-01
2.067241119266817861e+01 2.072667739822281305e+02 2.737437265739152414e-02 9.756309177189731940e+01 3.961211346842959946e-01
1.561527915376711029e+01 1.175731105146401205e+02 2.070707070707070857e-02 7.042585329203410538e+01 7.035402905322443168e-01
1.986923144038551214e+01 1.933302697825652103e+02 4.334858014103297463e-02 1.198354644865059839e+02 1.078293076656873101e-01
1.192212373263609848e+01 6.538374342502226000e+01 1.335048599199542552e-02 6.389234143383733056e+01 8.666782556429554196e-01
2.739756430427439682e+01 3.677716975372993033e+02 1.473858077631662496e-02 6.408196564797339079e+01 2.454261553583244326e-01
2.314274105266061454e+01 2.621999570029354345e+02 1.679054697922622436e-02 8.532191148553835092e+01 3.829224480752137227e-02
2.269575430345507527e+01 2.542437621791908668e+02 3.273616669843085192e-02 1.099498935249519462e+02 2.196077561692191260e-01
3.048311023314407464e+01 4.575200626398972759e+02 7.798106854710628623e-03 9.240594322959688611e+01 6.503865282130645298e-01
2.157874939101166589e+01 2.290402553027528256e+02 3.246617114541643090e-02 9.034468935734972206e+01 1.751412145382573449e-01
1.856815016630945792e+01 1.666812894284311710e+02 9.268788514071533632e-03 3.838694841937167723e+01 6.267450240678578144e-01
1.925609606673060270e+01 1.799859828047696055e+02 4.628041420494250803e-03 6.718025788061544290e+01 8.197051877621760463e-01
3.320932367919510142e+01 5.453395011036446931e+02 3.935582237469029653e-03 1.015579628355736901e+02 7.082393108397606607e-01
7.875709961667510584e+00 2.852856528311303919e+01 8.512800965631153738e-02 8.563394556703661920e+01 1.211512303016628739e-01
1.861727048060233969e+01 1.684866967823509185e+02 1.579950447874976099e-02 4.399700170810511679e+01 3.281026060483877016e-01
1.636928649181204776e+01 1.288370637474673686e+02 2.334667429007051750e-02 5.143582898582630492e+01 2.433804712212936372e-01
1.703552910139498522e+01 1.365844363388014244e+02 3.486436693983863827e-02 1.070677945286785757e+02 7.742594155102554276e-02
2.273052129629741103e+01 2.511729354836061248e+02 7.474112191093323226e-03 9.542847796901178015e+01 7.873204258304989933e-01
1.651667858155646229e+01 1.330665794908127282e+02 2.764754462867670404e-02 5.413093847476582710e+01 3.490691931413327787e-01
1.565731655780630938e+01 1.169258672114301589e+02 1.898227558604917084e-02 4.681362537003893465e+01 4.266279266072920962e-01
1.913256754165358231e+01 1.779093051460997685e+02 2.878152595133727162e-02 7.908399504786285661e+01 5.238712539613750163e-01
1.074604971158981925e+01 5.203839143806573020e+01 2.741566609491137910e-02 5.014561091065857568e+01 7.553570271643508249e-01
2.352567423392498114e+01 2.693340643331789011e+02 1.307413760243948848e-02 1.064952219991469065e+02 6.620568660390591109e-01
1.942322933728693002e+01 1.829839327756973262e+02 1.541833428625881408e-02 5.154294675050064711e+01 3.938798456668752834e-01
1.459301029248832471e+01 1.028632768868408220e+02 4.816720665777269456e-02 1.010561045854134505e+02 7.308322117412550945e-02
2.724754373021125886e+01 3.643631449871510313e+02 4.230989136649513857e-03 1.088794299268794674e+02 8.282383543056612840e-01
2.371488631510867862e+01 2.728959959071200387e+02 7.591639667111364700e-04 5.050396959452680790e+01 8.985441257619765087e-01
1.212984981133050510e+01 7.142454430578226265e+01 7.779365986913157338e-02 1.194300204415967102e+02 3.965034295051162450e-01
1.401212610990878638e+01 9.669350751794166854e+01 3.398132266056794193e-02 7.245735191836124045e+01 2.193372216444818834e-01
2.760669577615468029e+01 3.766921867222705487e+02 1.328378120830950998e-02 6.193599560908600665e+01 2.627299471067905956e-01
2.010383521126636097e+01 1.983560411680518314e+02 3.115431039959341841e-02 9.438789490974036767e+01 1.425715819629900238e-01
2.651327666135178873e+01 3.461479640533805764e+02 2.745060669588971630e-02 1.085900377700381796e+02 3.246544727547925890e-01
1.504909767708640267e+01 1.097015488133472445e+02 4.523854901213391483e-02 1.105194737120074393e+02 1.718578494895292852e-01
2.326168564448649434e+01 2.655751154760482677e+02 1.011689219236389103e-02 6.171927309933676042e+01 5.947995036868785057e-01
5.648252237920552865e+00 1.382910054759992136e+01 2.285115303983228582e-02 5.170012172056974009e+01 8.666197482844028022e-01
4.444454295806690425e+01 9.807784995534627797e+02 8.385744234800838158e-04 9.531574895707714745e+01 8.856480738528733632e-01
1.509324766903224102e+01 1.047758977241784351e+02 2.366431611714630429e-02 3.858879279905620763e+01 2.881815687451826091e-02
2.211191250655347673e+01 2.387850278593685971e+02 2.753319357092941927e-02 1.083806593135029459e+02 8.786748608359984392e-02
1.050986754466896578e+01 5.179255788732410792e+01 2.370878597293691464e-02 3.175127550496911866e+01 5.171531156309753241e-01
3.116802679409912713e+01 4.817842589324250184e+02 1.935074010545708573e-02 1.010175799545597926e+02 3.402910104096873445e-01
1.713961500230463741e+01 1.415779717330802328e+02 1.897274633123689769e-02 6.733826301575213336e+01 1.614225883782025861e-01
3.103018168682863021e+01 4.737596883504728567e+02 1.105393558223746828e-03 1.129131451501090737e+02 9.059838814091322190e-01
1.110665829582913133e+01 6.016641224796808274e+01 2.880693729750333568e-02 5.473595241736533978e+01 5.922979739071252414e-01
1.067514850456463904e+01 5.274876612261982700e+01 5.403087478559176482e-02 6.558175942737277353e+01 2.954312749605042532e-01
3.189599643973319232e+01 5.047960001413400164e+02 7.324820532367702121e-03 8.758800590410862696e+01 4.657933782485824126e-01
2.057036430153959827e+01 2.075660304264815750e+02 3.909535607648815386e-02 1.118923140943199854e+02 2.844472144233393118e-01
1.983167022920075695e+01 1.935748802156785473e+02 2.234610253478178099e-02 1.013329025454731891e+02 4.716142815669582267e-01
6.349752203260161210e+00 1.419697797601702405e+01 3.814243059526078311e-02 3.869962940808287044e+01 7.252052372319609530e-01
1.048402809061234109e+01 5.348225605452279297e+01 4.937424560066069196e-02 6.731990209901012179e+01 4.111885037817730182e-01
9.990763665784267999e+00 4.728431502804812681e+01 2.670732482053236878e-02 3.550077975134554009e+01 2.161007503675148322e-01
2.537131926304478213e+01 3.166506718798661950e+02 1.300425640048281581e-02 4.277803796463697950e+01 3.561029247673315745e-01
1.062602959046319562e+01 5.245562628324267962e+01 3.645892891175910033e-02 7.529841906878166924e+01 6.814675257920895790e-01
1.369686251379975594e+01 8.948941517407041601e+01 2.648179912330855812e-02 1.157250999366118407e+02 7.718926027981116711e-01
7.815717423356113081e+00 2.865068266324851720e+01 2.829871037418207197e-02 3.081247463251774121e+01 5.163680818979647924e-01
1.528760270329017068e+01 1.134938699601270855e+02 5.229655040975795394e-02 9.150314380457417940e+01 4.299540415812529992e-01
1.800802819734936122e+01 1.577313786628781713e+02 3.002668191347436510e-02 6.581059126726960073e+01 6.238498995891007537e-01
1.993965941425973298e+01 1.886703983234054931e+02 9.846896639349469148e-04 5.387174277971151071e+01 9.196461527693269300e-01
1.611326981263122349e+01 1.267445882793780356e+02 2.226669207801283343e-02 5.577395156699708423e+01 3.358873471743548667e-01
2.524920079487068847e+01 3.169765556308481678e+02 3.076996378883171263e-02 1.176263601376505221e+02 2.506048783617545461e-01
1.507492546957643320e+01 1.109708853016762191e+02 4.339304999682358499e-02 9.702368331448857930e+01 5.416193991425445331e-01
2.172846640080327774e+01 2.323168857356486114e+02 2.672638333015691509e-02 8.690155113782941498e+01 3.078709497681375029e-01
7.446162499449870964e+00 2.235799953894627379e+01 3.233593799631535176e-02 3.049370371018505566e+01 7.963837212843867253e-01
2.932343793935907783e+01 4.263911864999766976e+02 7.636109522901975491e-03 1.060028556501649319e+02 6.247517859142981411e-01
1.174705071849697902e+01 6.615925112259458274e+01 5.457404230989136573e-02 8.689352159626994876e+01 1.051162527793989832e-01
1.700528601077697388e+01 1.387007973429043659e+02 1.748618258052220265e-02 6.298533246988472456e+01 5.503158216318924101e-01
2.664495759534764829e+01 3.496720806207490000e+02 4.513690362746966903e-03 4.436680240487846305e+01 6.262620030783377922e-01
2.194090891028128354e+01 2.356766540424507639e+02 1.071405882726637372e-02 8.585516400698843142e+01 6.992113639730058727e-01
1.109784199266195515e+01 6.008474007097225922e+01 3.110984054380280805e-02 5.165226235880066952e+01 5.077671957489080651e-02
2.111711057670243008e+01 2.165707316833359641e+02 8.357156470364017833e-03 9.496016826616323669e+01 7.444581542498840410e-01
2.797555631725410663e+01 3.872890303472589153e+02 1.364906930944666773e-02 7.062979019551619331e+01 2.202454805208326760e-01
3.696571831301289990e+01 6.831155777039145960e+02 7.975986277873070920e-03 9.414451463643031559e+01 3.284248655999051358e-01
1.514955690794111298e+01 1.086814700786219419e+02 1.221332825106410079e-02 3.245897581416399902e+01 1.786323168623047131e-01
1.406595593272899336e+01 9.604429245677948757e+01 5.205831903945111472e-02 8.348030470124675162e+01 3.298686954395250309e-02
1.491689728947808291e+01 1.050168886044374403e+02 1.664443173877136039e-03 6.287203458497307906e+01 9.174528551209114591e-01
2.176453666347427429e+01 2.323550917566173553e+02 8.725620989771932720e-03 7.055009087609957419e+01 7.557009587418828112e-01
1.818111628468182417e+01 1.562197574634201374e+02 2.350549520360841176e-03 3.538903484458653992e+01 8.153685509173330681e-01
1.474490569069923751e+01 1.060884010026978785e+02 4.047392160599707495e-02 9.397811671953986945e+01 7.829696550852475179e-01
1.467260468127572715e+01 1.042490531894306969e+02 4.505431675242996259e-02 7.494596920454023348e+01 4.673772427879947511e-01
1.775600326473298551e+01 1.532866000671395454e+02 2.274633123689727421e-02 6.403332304792519380e+01 5.143303891581250120e-01
3.244859309587246088e+01 5.228214759963733513e+02 2.696779111873451318e-03 6.259321779688556830e+01 8.227960508689516894e-01
2.003194837303708553e+01 1.967153262414756227e+02 1.779111873451496087e-02 5.687110793494090899e+01 3.113945151385569612e-02
1.122213013620718058e+01 6.108484929911111294e+01 2.386443046820405436e-02 6.942449794711181710e+01 8.606724069856258597e-01
3.221903338807531014e+01 5.127065659882939599e+02 9.729369163331428108e-03 1.183909153075824179e+02 5.837403064597912472e-01
2.016790683285494978e+01 1.986196571226950596e+02 3.627787307032590003e-02 9.034611834167650102e+01 1.266829965981379202e-01
3.410271271237972002e+01 5.778543196332856269e+02 1.939838637951845496e-02 9.785744364818957308e+01 2.247391099693562821e-01
2.872735827821955823e+01 4.093590892482063737e+02 1.081252779365986932e-02 5.767178985532783031e+01 5.948268126880366102e-01
1.514570577890121861e+01 1.103001512190548965e+02 4.597547805094975154e-02 1.104268122617938843e+02 7.999151460857667484e-04
2.419657519551379465e+01 2.903680679374546116e+02 2.841306143192935674e-02 1.158508691922867655e+02 3.895988647947101202e-01
2.374287617386550409e+01 2.779970249184921158e+02 1.926180039387586501e-02 9.155561710299626554e+01 1.511863183769848740e-01
8.758822734907418806e+00 3.417177979240136665e+01 7.196175592402007104e-02 6.174192889743697776e+01 2.780171037188081673e-01
2.785796393661488679e+01 3.794462281469194522e+02 2.839717934057556844e-03 1.001042628357981243e+02 8.305783913938520335e-01
1.614833865766993526e+01 1.248943839519071162e+02 1.813734832602757058e-02 3.972461134457559950e+01 1.389839871173788877e-01
2.803799525251965630e+00 2.012653484975203355e+00 6.198176735912585000e-01 3.447295640274839457e+01 5.622259637303473889e-01
1.386458415478461781e+01 9.518536354210954187e+01 4.717934057556699007e-02 7.383212254673625807e+01 3.467435546726301276e-01
1.429367792941215143e+01 9.630750261929273393e+01 4.707134235436122305e-02 9.372269797799444291e+01 3.230116691602114704e-02
2.708504467347329481e+01 3.622024573797597213e+02 1.842640238866653790e-02 1.115112658099160825e+02 5.632370491184421901e-01
2.165838511402658995e+01 2.292855633293662549e+02 1.456387777142494067e-02 7.857669225631353527e+01 1.717888071752116455e-02
8.801473209202105963e+00 3.365903394018795325e+01 8.171336001524680259e-02 8.050217175180289075e+01 4.747950117448941909e-01
1.888341362684913705e+01 1.721525374295756023e+02 4.313576011689219426e-03 5.676141894692156598e+01 8.462614439051326931e-01
2.469445570010234903e+01 2.999335783608556198e+02 1.699383774855472984e-02 8.821990088559954302e+01 6.226025143348378199e-01
2.496171472656506651e+01 3.066243008737465061e+02 6.781653008068102076e-03 6.555450623020701073e+01 5.676583150582505954e-01
1.510125755569367278e+01 1.109785107516506741e+02 4.389174766533256861e-02 7.677854509286730433e+01 2.330267953485198797e-03
8.311580943817801881e+00 3.148014982286343866e+01 3.501365859856425677e-02 3.363823315667147540e+01 2.789868505374146213e-01
8.650733650259798679e+00 3.349896690355888040e+01 9.066133028397178883e-02 1.088356375880965459e+02 3.260458525104548144e-01
1.437530146028185385e+01 9.856863139855170175e+01 3.302522076106981924e-02 8.364437633453914600e+01 7.514699094863247497e-02
1.272733193360491200e+01 7.594764747215583611e+01 1.884251318213582202e-02 6.573307650559277704e+01 7.395997373008939002e-01
2.044774094392781905e+01 2.043400161020845758e+02 2.130741376024394840e-02 9.763933638759350231e+01 5.875765723469739132e-01
2.591394126070479942e+01 3.314046674894158855e+02 1.807699637888317279e-02 1.036604433723599783e+02 4.872885412576349329e-01
1.209616335443307911e+01 6.521225707490089007e+01 2.904834508608093377e-02 6.785797892415777710e+01 7.118883741303823065e-01
3.468870393435597066e+01 5.967943419637138049e+02 5.514262118035702549e-03 1.035993217328179696e+02 6.666116158422937810e-01
1.906686991790470032e+01 1.790800459889103422e+02 1.838193253287592754e-02 8.179479403958958983e+01 3.021569433973728680e-01
1.751063118648820094e+01 1.476328992445486392e+02 2.267645003494059980e-02 6.692175187299392292e+01 3.684281973585222247e-01
1.753362652539631128e+01 1.491265602236516656e+02 1.973508671621879151e-02 6.289658378073485068e+01 1.238478591759274577e-01
2.418458698057654743e+01 2.877410254535823810e+02 2.233339686169874896e-02 9.965563673752001250e+01 1.200021951071900406e-01
2.847152227891649190e+01 3.999581045113740174e+02 1.310907820341782569e-02 1.161571868242361489e+02 6.272962496454941306e-01
2.025839925975133227e+01 1.988289001241014375e+02 6.483069690616860732e-03 1.012126921766854650e+02 7.511624100774444424e-01
1.907290428296846230e+01 1.787350189267642122e+02 1.849946000889397119e-02 6.418811463020261954e+01 4.012549673177255860e-01
1.325907834026253873e+01 8.300901346187151830e+01 3.276475446286766791e-02 8.517068017097790289e+01 7.217697670421509004e-01
1.044785700370946024e+01 4.974599015259406087e+01 1.840734387904199160e-02 1.101723350775118320e+02 8.441811876361435818e-01
8.312398976939435968e+00 2.964168508950291425e+01 2.493805984372022069e-02 5.651556692886261857e+01 7.683865047521791780e-01
1.540569079169305056e+01 1.173313685640925996e+02 5.523791372847976569e-03 6.145931418211542052e+01 7.148873140942139104e-01
2.867822825931118658e+01 4.042715286934059122e+02 6.260720411663808077e-03 6.318244023883163862e+01 6.274681180886045873e-01
3.202217493381931490e+01 5.081910638149895476e+02 1.565338923829489789e-02 9.238871229375091332e+01 2.262395401681140117e-01
2.118049341086616266e+01 2.193255391623891342e+02 9.414903754526396731e-03 1.107100010393102991e+02 8.275466099374756412e-01
1.002027454841227438e+01 4.687941801147837850e+01 5.895432310526649983e-02 8.174155472649717069e+01 4.428559601248714950e-01
1.878441676739898369e+01 1.707624988965537796e+02 8.963852360078775408e-03 8.041380816798533715e+01 7.296238059603469273e-01
4.078332701668723104e+01 8.223658214823215076e+02 3.938758655739787768e-04 8.072882037894720497e+01 9.247428464816532800e-01
2.712886672138118982e+01 3.622871458704476026e+02 1.525951337272092069e-02 6.656757724205547788e+01 3.030512135272564467e-01
1.839572114637485001e+01 1.638942995027751977e+02 2.251762912140270467e-02 6.627490815344324915e+01 9.118953070701021901e-02
