# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
9.549021283166128171e+01 4.553326293858637655e+03 6.540245219490502249e-03 1.047627646733222804e+02 7.325393063130293259e-01
3.597199253756195958e+01 6.428447491183483180e+02 5.390381805476145496e-03 3.404261003486295323e+01 8.041387260527247394e-01
3.151769704849801457e+01 4.877004927960587679e+02 9.789721110475827631e-03 4.873900897162563695e+01 2.327043678384036196e-01
1.755408995925884952e+01 1.500955512812330426e+02 2.040213455307795035e-02 3.495374892777074649e+01 2.958157922674347629e-01
6.296658875773626818e+01 1.974596474795021550e+03 2.579251635855409411e-03 7.772968641616856189e+01 8.559303042661674521e-01
6.178222349280557779e+01 1.902897124298584458e+03 2.698367321008830408e-02 5.420787264521888460e+01 1.782844468752502187e-01
3.076311829596265213e+01 4.673666134960168392e+02 1.589479702687249946e-02 9.002839519413615221e+01 6.677689871265066746e-01
9.412578557519501032e+01 4.422932418689605583e+03 1.486881392541769889e-02 1.078976747421492348e+02 4.714826889425888928e-02
1.078430722034956091e+02 5.812601598037327676e+03 4.878978463884124650e-03 1.081329713095781528e+02 7.508515461325905305e-01
6.767699817764513170e+01 2.286188180641424424e+03 4.470491074264659054e-02 9.800752010956206561e+01 4.541608485106641835e-01
4.803997706311833582e+01 1.149640379775256861e+03 1.224509243377167912e-02 1.172620525830749898e+02 6.294270921894445925e-01
4.415340697085951405e+01 9.695607428931618870e+02 1.015183279334222650e-02 5.728398278132938515e+01 7.240743098413316980e-01
1.017607699893151789e+02 5.173140045240637846e+03 2.666603138301251383e-02 9.990684460762381036e+01 3.017340156178046073e-01
5.674630526973709976e+01 1.603852763277543090e+03 2.916587256209897741e-02 4.064706528924756412e+01 3.582926265486249817e-01
3.658466143878104759e+01 6.634175946431998909e+02 2.466171145416428540e-02 4.524912009281609926e+01 4.946213486368342127e-01
4.370365552370437712e+01 9.485491788342189921e+02 1.380153738644304684e-02 4.528307739680556665e+01 5.768609559969651857e-01
3.908213644313344304e+01 7.566325734579136224e+02 1.693348580141032858e-02 1.091613691192235933e+02 3.734703300660096037e-01
6.511940730530099586e+01 2.115752917416022683e+03 5.337335620354488608e-02 9.600590854303921162e+01 5.675796851583320840e-02
5.429348859578224307e+01 1.469567465850818280e+03 1.040912267327361723e-02 6.070625246018482812e+01 3.924573702530729236e-01
6.967147223847206305e+01 2.419038990262963125e+03 6.387777142494124004e-03 7.465840691694398856e+01 5.296468972038546053e-01
5.774355538295934309e+01 1.661347648815788489e+03 3.663680833492154176e-02 4.536210666538198666e+01 1.235473445452366925e-01
3.724632983321159685e+01 6.884103462538273561e+02 2.760307477288609368e-02 9.927232698491449980e+01 3.760486542183710638e-03
5.998309344050737479e+01 1.789293360740125991e+03 3.684645194079156456e-04 4.650894198057135753e+01 9.397995449854796846e-01
1.496698168811377805e+01 1.057951325643471137e+02 1.989708404802744551e-02 3.289246202074802738e+01 1.970624835322239143e-01
7.200118075320095556e+01 2.587339591763497538e+03 2.880058446096181793e-02 1.085498758514099080e+02 6.315265425459084536e-01
2.561829718656118260e+01 3.248655601395964254e+02 3.655739787815259767e-02 7.385049914446392449e+01 4.045608585485525044e-01
3.636240188839190068e+01 6.564418991704234259e+02 2.112000508226923381e-02 8.567108065536285721e+01 3.652190511506696324e-02
4.579458721870832960e+01 1.043581724793443982e+03 1.474175719458738383e-02 3.661409601776335165e+01 5.933002315749444922e-01
4.220866687859117405e+01 8.856299842078224174e+02 1.550092116129851922e-03 5.163822418931222558e+01 8.655814210056268498e-01
4.261138425597552981e+01 8.998803262406828480e+02 5.348453084302141197e-02 4.998394395140789470e+01 1.934300223662568929e-02
4.631740147107796446e+01 1.065887231571361326e+03 1.960485356711771932e-02 8.925998360345246851e+01 3.443774742311617731e-01
1.661650953124891927e+01 1.334701716602012311e+02 2.897211104758274508e-02 6.724500699592086050e+01 6.146715318681076345e-01
2.377619470406034097e+01 2.800112883062396918e+02 3.880630201384918654e-02 3.309622743147088642e+01 5.772638788538443644e-02
8.236711314118696237e+01 3.388760645473060322e+03 3.083031573597611388e-02 9.164508904740463890e+01 4.516573881094841925e-01
7.979164227324247349e+01 3.174979724173232171e+03 1.029159519725557489e-03 7.607864354684484454e+01 8.044794042570240222e-01
4.576291472916335579e+01 1.042213823203254606e+03 5.495203608411155377e-03 4.029250198253711801e+01 7.915985653106433206e-01
8.803803415646228814e+01 3.866885366583767791e+03 7.877517311479575535e-04 5.606034000602355150e+01 8.284279965708046811e-01
6.368071111838838760e+01 2.022379558967895036e+03 1.731783241217203437e-02 1.077253770685099710e+02 4.058685246308124106e-01
9.153373411819281102e+01 4.179312171240255338e+03 3.440060987230798405e-03 1.047804731539839764e+02 8.752386271810215224e-01
1.069371559117200121e+02 5.708860382882660815e+03 9.370433898735785506e-04 9.680071677883164227e+01 8.953331949066321016e-01
