# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
1.067445940563648890e+02 5.688984717384917531e+03 9.370433898735785506e-04 9.650792567960334623e+01 5.434729616822931986e-01
8.376500504295330529e+01 3.510222254898648316e+03 2.272409630900196903e-02 6.323625069624906558e+01 2.036447556409740345e-01
8.482118018046323016e+01 3.591121047744659791e+03 6.130487262562734794e-04 6.005590847909038388e+01 8.070744677181380666e-01
4.944255955700889160e+01 1.214203690351587738e+03 1.788323486436693959e-03 3.071982681988731301e+01 4.390497255584267511e-01
4.222355319633397386e+01 8.856910190398327813e+02 3.992757766342672036e-03 4.569015080307460863e+01 1.188577479434912432e-01
1.810790056808762643e+02 1.638506420638173586e+04 1.874086779747157210e-04 4.061906540604512372e+01 4.700613913170477165e-01
6.230058945304487139e+01 1.931575887631055139e+03 2.191728606822946485e-04 2.750794633752916951e+01 7.858126700776461027e-01
4.275215623299659029e+01 9.089266920749671499e+02 6.472905152150434938e-02 6.321819411287472690e+01 2.921476582835031907e-02
1.292112615621576843e+01 8.217750595816863779e+01 1.168191347436630390e-01 5.499298288533416468e+01 4.443779624328049183e-01
5.536684041022625280e+01 1.525753051367708395e+03 4.161107934692840097e-04 8.713911855733688583e+01 8.929412207648036448e-01
3.934928283829435713e+01 7.677590203170311725e+02 9.173495965948796904e-03 8.295983673815713644e+01 2.857354367778890403e-01
1.942395478695666000e+01 1.837116470950373923e+02 2.272409630900196903e-02 7.005425264346584413e+01 3.023758023472140621e-01
1.479255833738313015e+02 1.093200054941611961e+04 2.541134616606314809e-05 1.179588577026181468e+02 9.440478460287161644e-01
7.003416971927838119e+01 2.443323396347168909e+03 1.874086779747157210e-04 3.558460807269055692e+01 8.065584727229210271e-01
1.005229374619873255e+02 5.048067794255692206e+03 3.789466997014166987e-03 7.183205700004023697e+01 2.995113711983485305e-01
6.653151369548669436e+01 2.203567394377051642e+03 9.986659043262817101e-03 5.516403811244549615e+01 4.473355689326540818e-01
6.038631680370462362e+01 1.813157137315300133e+03 5.622260339241471087e-04 5.390061936019197475e+01 8.649692619684210548e-01
