# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
2.316730688858214933e+02 2.682995787316043788e+04 3.817419477796836491e-02 9.577380617388797646e+01 5.693710869691606669e-02
2.707955667226665923e+02 3.666210130585682055e+04 6.117146305825551383e-02 1.061128942950128362e+02 3.723378712743198593e-02
1.324846477095213686e+02 8.767501288603334615e+03 1.905850962454735920e-04 4.324125924807690780e+01 8.341573600657012921e-01
2.830422849782648882e+02 4.004899632516355632e+04 2.280668318404167633e-03 5.787467565788200830e+01 5.317520704700168244e-01
2.573330281017958043e+01 3.300697684340704541e+02 6.199097897211104657e-02 4.652468463817406530e+01 5.576191167907943447e-01
4.173725835374170146e+01 8.690174871440592597e+02 2.203290769328505316e-01 1.149604183264365957e+02 1.550151642343792491e-01
3.128928713874804544e+02 4.894570635865531949e+04 1.921733053808525465e-03 9.700724291328685922e+01 6.496086935966987053e-01
1.724942891163631487e+02 1.487010564440059352e+04 1.397624039133473026e-04 1.187363319172761607e+02 9.105984092385521755e-01
8.376500504295330529e+01 3.510222254898648316e+03 2.272409630900196903e-02 6.323625069624906558e+01 2.036447556409740345e-01
4.275215623299659029e+01 9.089266920749671499e+02 6.472905152150434938e-02 6.321819411287472690e+01 2.921476582835031907e-02
6.038631680370462362e+01 1.813157137315300133e+03 5.622260339241471087e-04 5.390061936019197475e+01 8.649692619684210548e-01
9.154997674304438249e+01 4.184490687258860817e+03 5.145797598627787446e-04 5.704817401243306563e+01 8.684266652701458922e-01
6.052964444189196058e+01 1.826158770789930486e+03 9.834190966266437989e-03 3.035041797677425279e+01 4.339327055120406618e-01
6.214074509149916281e+01 1.927523069844740803e+03 2.158693856807064257e-02 2.946594053769421606e+01 1.546754013185143994e-01
1.184361400998538585e+02 7.006929512586059900e+03 2.572898799313893723e-04 5.889852790204295729e+01 8.024106402702299023e-01
1.827412874286466433e+02 1.668746745480146637e+04 2.474112191093323296e-02 3.873551694741644269e+01 1.775269851822309716e-02
1.460407115320001878e+02 1.065725626690136596e+04 1.289625817927704705e-03 1.105661994104860639e+02 6.979865356528588416e-01
1.077489853699026980e+02 5.796704659800918307e+03 4.053109713487071560e-03 7.189660664691994896e+01 6.035810878719325423e-01
8.096670984107525726e+01 3.276676147184541151e+03 8.664951400800458003e-02 1.165514133876013432e+02 3.221261993900769588e-02
6.040291008306265752e+01 1.821295048080795141e+03 8.228511530398323337e-02 7.830200666627916917e+01 5.483532176642820222e-01
1.197947316987472988e+02 7.171255783680200693e+03 5.444380916079029006e-03 5.223807422896538810e+01 5.395217026407185257e-01
9.304102725247118144e+01 4.324329028314830794e+03 6.143192935645766170e-03 6.709923083534195598e+01 4.911158928198176565e-01
7.825681241820852563e+01 3.061963521334195320e+03 6.577726955085445859e-02 9.364685433524455505e+01 4.940973867448814061e-01
2.071562505744341252e+02 2.144924678103561746e+04 2.858776443682103948e-05 5.520145294432486338e+01 9.038827849054581476e-01
1.513394133726233690e+02 1.144942539072639374e+04 3.930182326408741822e-02 6.694161900847166180e+01 1.226579110711014803e-01
7.482452603039234873e+01 2.793411944901651623e+03 4.542278127183787227e-03 7.787180695930675256e+01 6.795209233738043197e-01
1.928452771370149321e+02 1.858539584888852551e+04 3.414649641064735220e-03 4.562422039766615001e+01 4.636501670988028567e-01
6.910283383855220052e+01 2.385603809552038001e+03 9.567371831522774109e-03 3.066808585289474820e+01 7.014084964300900671e-01
3.212832862711223925e+02 5.160049057032274868e+04 3.811701924909472383e-05 9.553295498641419670e+01 8.753340309822903453e-01
1.198598208134198160e+02 7.178313711720336869e+03 4.985706117781589508e-02 8.367267198749892998e+01 1.683558763867576691e-01
5.745157622179987555e+01 1.638267192788561260e+03 1.838510895114668642e-02 3.400077724417264591e+01 3.362287810608192151e-01
2.523715385506715450e+02 3.184078815037041204e+04 7.899752239374880497e-03 5.971876326361164189e+01 3.677476192218991358e-01
2.147988212283274123e+01 2.252238309046961717e+02 5.710247125341465224e-02 4.276763592914971923e+01 7.100054915854870918e-01
2.721863483122708658e+02 3.703969773498251016e+04 3.488342544946318458e-02 1.049937740633536265e+02 1.571321554936734033e-01
1.422950348005730632e+02 1.009377847478173499e+04 2.719014039768756930e-03 2.263453796024303344e+01 7.278433452555306271e-01
2.245357359654902041e+01 2.485053707082632286e+02 9.809097261927450517e-02 9.589724580736101700e+01 3.381822145833645599e-01
