# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
8.395060116584893706e+01 3.515659128815220811e+03 9.481915933528836746e-04 5.564457369012289689e+01 5.796460096409874474e-01
4.530720318450850215e+01 1.020575787542497892e+03 3.913326816552623218e-03 5.991841104761130055e+01 5.079377790343228005e-01
2.066340705903022368e+01 2.087548883821214645e+02 1.092538286086673117e-02 5.258646265025079458e+01 5.779763335415315506e-01
1.064836608071817352e+02 5.661653171986758935e+03 6.060606060606060601e-04 5.121079378477107014e+01 5.165871391697751669e-01
1.182161682065217612e+01 6.320129205295563679e+01 3.311827956989247396e-02 5.845189000041496286e+01 5.842844473179621412e-01
2.419815664865630112e+01 2.873460258833478065e+02 8.719452590420333216e-03 5.630287177497177709e+01 5.240917328379423035e-01
5.602672484477903936e+01 1.562000723901578567e+03 2.443792766373411533e-03 5.671548094996336431e+01 5.747755257116440308e-01
1.646355509723200043e+02 1.354356428424573278e+04 2.150537634408602149e-04 5.296402452088384649e+01 5.946794056550218643e-01
6.715024929473855764e+01 2.243674771689087720e+03 1.186054089279895730e-03 5.265317214273368762e+01 5.508729250504632580e-01
3.342374219967543780e+01 5.562831731785361171e+02 3.453893776474421633e-03 5.407875043128205306e+01 5.115596375158146802e-01
3.594158314763845397e+01 6.433716770511827008e+02 4.868035190615836207e-03 5.321633781851949863e+01 5.012360391448286157e-01
7.266647004711080626e+01 2.633555691356863008e+03 8.048224177256435314e-04 5.600433016243022166e+01 5.823454490578525711e-01
1.850938116130790831e+02 1.712340439588209483e+04 1.824698598892147278e-04 5.754899036194768769e+01 5.825276704122985816e-01
9.348044715833063378e+01 4.360639165288916047e+03 6.158357771260997062e-04 5.924227405934657043e+01 5.993811572595387771e-01
4.641591025789072944e+01 1.070561320251098550e+03 2.909742587161942215e-03 5.700393226645527989e+01 5.035553034845672293e-01
1.067590654575064377e+02 5.689965123409328044e+03 4.985337243401759526e-04 5.824182992667090986e+01 5.331700996048507335e-01
8.203989574087577807e+01 3.357817763818336971e+03 8.048224177256435314e-04 5.690030267831973987e+01 5.394575194274143781e-01
8.405075707105284266e+01 3.524323108992512971e+03 8.015640273704789827e-04 5.250682841125541955e+01 5.390298019438256594e-01
7.732093587188730055e+01 2.981798355260994413e+03 1.463017269468882371e-03 5.807463842435362267e+01 5.409042171252615994e-01
2.091508783330919812e+02 2.186555522417666361e+04 1.531443466927337894e-04 5.683523582280993480e+01 5.502860466273949980e-01
6.656561250265212948e+01 2.209212406211468533e+03 1.290322580645161289e-03 5.078668814348613125e+01 5.334344306091431953e-01
8.935305313387659965e+01 3.985127120398630723e+03 6.060606060606060601e-04 5.115345107512868594e+01 5.640155624788829591e-01
1.358534517385209028e+02 9.218981639270534288e+03 3.486477680026067120e-04 5.443301276737356176e+01 5.102267073564714650e-01
1.582338711237046311e+02 1.250883754444992883e+04 2.313457152166829584e-04 5.653786985074505367e+01 5.563577655295239843e-01
3.637466798656334532e+01 6.558658540259156098e+02 6.432062561094819587e-03 5.644581324762714303e+01 5.862105486985399461e-01
1.270102935851686681e+02 8.057101211974524631e+03 3.193222548061257736e-04 5.359532043575838856e+01 5.683984424541784763e-01
