# format=SNRtot_MF, evidence_inj-nofilter, occams, mass_in_solar, chi_inject]
7.952703054374698866e+01 3.159565449972962597e+03 3.085255066387141906e-02 4.399687341447244648e+01 4.276259408273134360e-02
1.597755039112461191e+02 1.275933886234635065e+04 4.044851025983101783e-02 6.839406301689967904e+01 7.873835147316522731e-02
8.746144813395260087e+01 3.817222333630930734e+03 4.859919954259576610e-03 6.331843490026235344e+01 5.766362429257483324e-01
1.953943605193506983e+02 1.908474247045504671e+04 1.714312940728035181e-02 5.530515426585068894e+01 2.257277266514589598e-01
6.779610105905770467e+01 2.286178795808759787e+03 4.986976685089892537e-04 7.040168778047505782e+01 8.938942888969828582e-01
1.633633923641916397e+02 1.333595543902683676e+04 1.618385108951146678e-02 1.127269051605090482e+02 5.913895994156309621e-01
1.863804340825217878e+02 1.735807579526857808e+04 5.241090146750524391e-04 4.045846509435628491e+01 7.774267933213439008e-01
2.488143856000532139e+02 3.094842568378198484e+04 2.470618130995489575e-02 6.161524390811666763e+01 4.307143589179768250e-02
3.606526899065789848e+02 6.502874723392380838e+04 3.017597357219998708e-02 9.941521225810778617e+01 1.035554681334415195e-01
1.540321826026033314e+01 1.171162166967553162e+02 1.099263070961184197e-01 8.641457078542640602e+01 5.686863219474331821e-01
2.071286888202808711e+02 2.144676565736348857e+04 2.114859284670605327e-02 8.366239741376811878e+01 2.864182237065193812e-04
1.510649266899629879e+02 1.139026428173072236e+04 3.430531732418524602e-04 3.226245085647235555e+01 7.646058643214979078e-01
1.482093812458594186e+02 1.097741092249689245e+04 1.555809669017216117e-02 5.482118800978120987e+01 2.864968589342915539e-01
2.620498833273612718e+02 3.433312267811202037e+04 4.869449209071850630e-03 7.396322095228093474e+01 5.723730276357787972e-01
1.357915082025038203e+02 9.213539792950978153e+03 1.375706753065243648e-02 9.833787386592638313e+01 4.781874816120755267e-01
7.212384395667827164e+01 2.597332211006183570e+03 1.745124197954386544e-02 9.973605448876206481e+01 4.205710291616675534e-01
3.134474393038058082e+01 4.870095197146814030e+02 1.160790292865764572e-01 8.667954854094978145e+01 1.844988237410055132e-01
7.809210640643314605e+01 3.042971735881897075e+03 9.551489740168984943e-03 7.483749676850335675e+01 5.534448759948633612e-01
1.963694274896700520e+01 1.908189721835103114e+02 1.809097261927450628e-01 1.060358639182244360e+02 3.565704746464108676e-02
1.772622291092403941e+02 1.570907633694815740e+04 1.230226796264532151e-02 8.267843942959538595e+01 5.376442398599560191e-01
1.124354372983702461e+02 6.313228866711822775e+03 1.111746394765262733e-04 3.314782864282619101e+01 8.608115588356490822e-01
2.784193713888709567e+02 3.875021959666283510e+04 2.858776443682103948e-05 9.900205498160764250e+01 9.237045295805409451e-01
2.457204591909942621e+02 3.018256512525596554e+04 3.632869576265802813e-02 8.779902709355671675e+01 3.416791394695709028e-01
1.896945105308649033e+02 1.798184548223085949e+04 3.303475001588209218e-04 9.225182179579127251e+01 8.021571118849937232e-01
2.312196867408160870e+02 2.672345535888596351e+04 1.969379327869893884e-04 1.107960746098338944e+02 8.935873607144808606e-01
5.845339173240184039e+01 1.705434034095248080e+03 9.090909090909090468e-03 5.663193529592697217e+01 5.240100103139577747e-01
2.380204237422872495e+02 2.831825329690717263e+04 9.973953370179785075e-03 4.216068330193201064e+01 2.047011859143516577e-01
1.668488761793288120e+02 1.391505739398110018e+04 1.172415983736738512e-02 6.219947187326364713e+01 4.231514013155619480e-01
1.697656139785035805e+02 1.440460369327529952e+04 3.986404929801156544e-02 9.566231761963632607e+01 1.293156732185644919e-01
6.777362785701926384e+01 2.292157127480707004e+03 1.368400991042500493e-02 7.059678111207577444e+01 5.594787027595510276e-01
2.433378686695631359e+02 2.960301977363390688e+04 5.177561781335366427e-04 1.197774312008417468e+02 7.098458470668292941e-01
9.884610491730764181e+01 4.884166091050556133e+03 3.123054443809160710e-02 4.795693327776583459e+01 6.911537289684495378e-02
5.313147269539618378e+01 1.408201603387519299e+03 5.377358490566037930e-02 1.141061785456203808e+02 4.580914935294977397e-01
2.364996981455047944e+02 2.795888798193354160e+04 1.648561082523346656e-03 6.490981379668016871e+01 5.700203647822443820e-01
6.930519288827585456e+01 2.401029162647493649e+03 6.711771806111428706e-02 1.066007486042398256e+02 5.960816692281478701e-02
3.197015087103628872e+01 5.055962384091711215e+02 3.042055777904834404e-02 5.511594379380190389e+01 5.397492870422397893e-01
2.169861834123213100e+02 2.353755884033147595e+04 2.797153929229400857e-02 5.987785326658392648e+01 2.476300186344991550e-01
6.962255884431753827e+01 2.414158902419345395e+03 3.690998030620672252e-03 5.161817854082174506e+01 7.326858265725127994e-01
